link,name,actual_price,averageRating,fiveStarRatingCount,fourStarRatingCount,threeStarRatingCount,twoStarRatingCount,oneStarRatingCount,uniqId
https://www.flipkart.com/dell-ms-116-wired-optical-mouse/p/itmekm2ggehfhfaw,DELL MS 116 Wired Optical Mouse,₹289,4.4,"40,140","17,154","4,495","1,127","2,215",438d56dd-752f-5692-97a5-19a3502de7da
https://www.flipkart.com/whirlpool-200-l-direct-cool-single-door-5-star-refrigerator-base-drawer/p/itmb4b8fcf1cf1cd,Whirlpool 200 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,"₹15,490",4.4,"1,216",523,106,34,77,582afde2-2934-50c0-b37e-b731809b052d
https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itmfcfd68516d7da,ZEBRONICS ZEB-THUNDER Bluetooth Headset,₹771,4,"22,341","9,884","5,163","2,001","4,089",1f534c9d-fb57-561c-989e-e115349e611b
https://www.flipkart.com/boult-audio-air-bass-free-pods-bluetooth-headset/p/itmb38eb14154191,Boult Audio Air Bass Free Pods Bluetooth Headset,"₹1,799",3.6,"27,903","13,033","8,194","4,845","11,857",72afc533-62de-59e4-ac0f-b4c0e66a8376
https://www.flipkart.com/vivo-v5-crown-gold-32-gb/p/itmes3r78cv5ensa,"vivo V5 (Crown gold, 32 GB)","₹17,980",4.3,"4,621","1,816",607,228,477,6ed6eabd-99b9-5eb9-96ab-84aa0f7fbb33
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",fdb0fe33-3125-50ad-8038-bea567002e14
https://www.flipkart.com/skullcandy-ink-d-headset-mic/p/itm8c8b68f07a500,Skullcandy Ink'd Headset with mic,₹999,4,"87,643","41,556","16,487","7,956","20,829",8cb9896f-53b2-5de5-a3ca-b682583284c6
https://www.flipkart.com/dell-ms-116-wired-optical-mouse/p/itmekm2ggehfhfaw,DELL MS 116 Wired Optical Mouse,₹289,4.4,"40,140","17,154","4,495","1,127","2,215",27c1078e-15aa-5cbb-a8e3-0f1f79651f41
https://www.flipkart.com/boult-audio-air-bass-free-pods-bluetooth-headset/p/itmb38eb14154191,Boult Audio Air Bass Free Pods Bluetooth Headset,"₹1,799",3.6,"27,903","13,033","8,194","4,845","11,857",8b83ca3b-88d2-568d-bcf8-03f226ca324b
https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itmfcfd68516d7da,ZEBRONICS ZEB-THUNDER Bluetooth Headset,₹771,4,"22,341","9,884","5,163","2,001","4,089",3e4c79b6-7bd5-5354-bf33-d2cf4a2ae677
https://www.flipkart.com/vivo-v5-crown-gold-32-gb/p/itmes3r78cv5ensa,"vivo V5 (Crown gold, 32 GB)","₹17,980",4.3,"4,621","1,816",607,228,477,af2cc6ed-94a0-5c84-95db-72120a9c467f
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",7555411b-4bc5-51ee-b516-a61d928cafe3
https://www.flipkart.com/skullcandy-ink-d-headset-mic/p/itm8c8b68f07a500,Skullcandy Ink'd Headset with mic,₹999,4,"87,643","41,556","16,487","7,956","20,829",726fa22a-2db6-5b90-a624-967492c58c5b
https://www.flipkart.com/dell-ms-116-wired-optical-mouse/p/itmekm2ggehfhfaw,DELL MS 116 Wired Optical Mouse,₹289,4.4,"40,140","17,154","4,495","1,127","2,215",92e8606f-b948-5c66-ab5c-1aa5c9f016e4
https://www.flipkart.com/boult-audio-air-bass-free-pods-bluetooth-headset/p/itmb38eb14154191,Boult Audio Air Bass Free Pods Bluetooth Headset,"₹1,799",3.6,"27,903","13,033","8,194","4,845","11,857",71f1b03c-447e-5219-9113-64d859f46540
https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itmfcfd68516d7da,ZEBRONICS ZEB-THUNDER Bluetooth Headset,₹771,4,"22,341","9,884","5,163","2,001","4,089",cb93f19d-adfc-53ba-8a40-50490bf83b83
https://www.flipkart.com/vivo-v5-crown-gold-32-gb/p/itmes3r78cv5ensa,"vivo V5 (Crown gold, 32 GB)","₹17,980",4.3,"4,621","1,816",607,228,477,dcc12777-1968-5653-9d74-cfda5138cce5
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",bc345096-e03e-589f-b347-4d112e666872
https://www.flipkart.com/skullcandy-ink-d-headset-mic/p/itm8c8b68f07a500,Skullcandy Ink'd Headset with mic,₹999,4,"87,643","41,556","16,487","7,956","20,829",709d0f65-9e82-586a-b72e-fa6271ee500d
https://www.flipkart.com/dell-ms-116-wired-optical-mouse/p/itmekm2ggehfhfaw,DELL MS 116 Wired Optical Mouse,₹289,4.4,"40,140","17,154","4,495","1,127","2,215",7204fa81-80d2-5e04-82e9-70a5e394363a
https://www.flipkart.com/boult-audio-air-bass-free-pods-bluetooth-headset/p/itmb38eb14154191,Boult Audio Air Bass Free Pods Bluetooth Headset,"₹1,799",3.6,"27,903","13,033","8,194","4,845","11,857",a78010f8-041d-5766-8ac5-ae30910b8d28
https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itmfcfd68516d7da,ZEBRONICS ZEB-THUNDER Bluetooth Headset,₹771,4,"22,341","9,884","5,163","2,001","4,089",b8bc7e7e-3de4-5417-9855-352992fcabbd
https://www.flipkart.com/vivo-v5-crown-gold-32-gb/p/itmes3r78cv5ensa,"vivo V5 (Crown gold, 32 GB)","₹17,980",4.3,"4,621","1,816",607,228,477,f3a5ced0-48f8-5099-b95c-a7db835ba5ba
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",7555411b-4bc5-51ee-b516-a61d928cafe3
https://www.flipkart.com/skullcandy-ink-d-headset-mic/p/itm8c8b68f07a500,Skullcandy Ink'd Headset with mic,₹999,4,"87,643","41,556","16,487","7,956","20,829",87b339b1-8ec4-5729-9b04-bf05d9ac6ac7
https://www.flipkart.com/dell-ms-116-wired-optical-mouse/p/itmekm2ggehfhfaw,DELL MS 116 Wired Optical Mouse,₹289,4.4,"40,140","17,154","4,495","1,127","2,215",493b3805-33f9-58a1-bc46-adb1bbc868c4
https://www.flipkart.com/boult-audio-air-bass-free-pods-bluetooth-headset/p/itmb38eb14154191,Boult Audio Air Bass Free Pods Bluetooth Headset,"₹1,799",3.6,"27,903","13,033","8,194","4,845","11,857",ea5e88d1-91ca-5706-9ac4-e692c8c55cf4
https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itmfcfd68516d7da,ZEBRONICS ZEB-THUNDER Bluetooth Headset,₹771,4,"22,341","9,884","5,163","2,001","4,089",1ef2b152-eeb4-5006-b046-78097a7fd737
https://www.flipkart.com/vivo-v5-crown-gold-32-gb/p/itmes3r78cv5ensa,"vivo V5 (Crown gold, 32 GB)","₹17,980",4.3,"4,621","1,816",607,228,477,f4bd95e4-a455-5cea-9f22-4bd24326dc20
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",7555411b-4bc5-51ee-b516-a61d928cafe3
https://www.flipkart.com/boult-audio-air-bass-free-pods-bluetooth-headset/p/itmb38eb14154191,Boult Audio Air Bass Free Pods Bluetooth Headset,"₹1,799",3.6,"27,903","13,033","8,194","4,845","11,857",85c7b93c-bda4-5bde-b3a2-75354f6e4552
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",8e0aa6e7-4c8c-5e1c-916a-fbd6bb6952c6
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",f6c3346b-82d7-55e7-a6f7-cfa15b61a918
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",566ab094-d2e0-5ca8-b8bb-ae5ab80239e2
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",687f583d-ebae-5e10-9708-2ea62d9fb81b
https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy,"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,"3,65,023","1,12,835","41,299","13,591","25,713",8bb2c9bf-7c10-5cb0-bfeb-e4c3f859b67a
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,56dbb965-21b7-5801-b52a-f639ec01877c
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",ca83ca71-b087-5c58-b804-2830abd7d867
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,9cac5421-d91a-5d2a-b81e-055362e624e8
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",09f53538-8009-52d2-a5a8-e4efb709ff76
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",eb09e4ab-f318-5f6a-8454-a752efe500b8
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,bfd1b1d7-e0ad-58c4-8857-dcfa57753a58
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",9ae070bb-df57-5c16-a066-528594a7e4c4
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",30c9bad5-9986-5d92-9dca-f72be57b429a
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,84400fd0-998a-5c8f-a171-0d2383a2d299
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",88536911-1e95-57e5-8abc-49c48a1178c4
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",93d6b45b-2dd3-520e-8df1-2750159259c6
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,f4a01136-27fc-5e98-966f-3717a2a91b5b
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",9ae070bb-df57-5c16-a066-528594a7e4c4
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",20c44357-b650-5428-a54a-2c5c248ca78c
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,2e6bb20e-4e92-5009-bf25-834730f7e602
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",316a4b73-2ead-5bea-8212-0756728694d9
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",e69a62b1-a734-56bb-a3c2-bd38ea9ccfaa
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,b5754fb1-9f1e-5d1a-bf25-33a03f5fdab3
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",8857d0a9-86c8-5afb-8a36-f6138b72cacc
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",7ab87561-39cc-502d-b8a1-ca1d7f1c113b
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,aa2ffcfb-b674-5c58-a917-23988b98f26f
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",68239f41-4f86-5c12-8212-91d71d74788e
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",18a08168-81fe-5c58-83e5-06dafaf1a4ad
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,aeb8309f-c11c-5827-ba6b-e52cac104add
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",9ae070bb-df57-5c16-a066-528594a7e4c4
https://www.flipkart.com/mivi-play-5-w-portable-bluetooth-speaker/p/itmfb76ddbf8663f,Mivi Play 5 W Portable Bluetooth Speaker,₹899,4.3,"25,867","11,217","3,946","1,369","2,569",9dc58488-5f6f-5835-9e4d-42caf44a3509
https://www.flipkart.com/apple-ipad-6th-gen-32-gb-rom-9-7-inch-wi-fi-4g-gold/p/itmf455e2gz4bxz7,APPLE iPad (6th Gen) 32 GB ROM 9.7 inch with Wi-Fi+4G (Gold),"₹38,600",4.7,"25,867","5,601",875,273,663,8246c345-f13a-5528-a3fe-d945749c2252
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",2514fc98-940a-5cad-81ee-7b862d9c3e1e
https://www.flipkart.com/redmi-note-5-pro-lake-blue-64-gb/p/itmf3qstwujazqsp,"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹12,999",4.5,"8,32,766","2,27,095","52,897","16,960","43,044",d23829b6-1abb-5674-a7c1-070a5a65fb6e
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,3aeee116-9ca0-5af0-8e10-9be3b8534125
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,02e745e9-cd8c-553c-9d64-025ece71438c
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",d436371e-2501-59b6-b7e2-04941dcbe6de
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,22c9f454-a469-5854-a1c1-de15143e1df8
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,cfdaa4de-d479-5ef3-b868-63fdfd635361
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",3441b4e2-9f43-5be1-b224-9ba5a4986091
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,ff78f747-ca14-5c4a-80f7-1b017bfcc031
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,5efb4fa3-0d8c-5b2e-a243-4f8d9c541c07
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",22f7750e-08c2-5250-ac98-e605b1a814e4
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",e8fd1029-e6e8-59f5-b2e8-6b8078c08f92
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,0744f152-009b-5888-aa5e-d7a31d0ef8b4
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,750c3ae7-c69c-59e4-bce6-e7106b8ec927
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",a670552f-8495-51ee-89fc-763e416c9d57
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",40568cac-924b-5bb7-84a3-0951fde443c7
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,d38ca5d5-8ca7-573b-9bef-3601b1e25f34
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,5c062781-b310-5329-b7eb-62ec1a078d47
https://www.flipkart.com/sony-1-tb-external-hard-disk-drive/p/itmf4uxjsk8ykt36,SONY 1 TB External Hard Disk Drive,"₹4,299",4.4,"18,138","7,750","2,237",564,"1,283",ee7de601-cc46-50aa-8b4e-4f1f86df927a
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",841c6fb6-210c-5414-b3f4-6da815bf07e9
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,14dadb46-5b88-553e-bca8-62783c0f6abe
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",345052e4-3270-5c4c-842d-4e38c1c293c9
https://www.flipkart.com/sony-1-tb-external-hard-disk-drive/p/itmf4uxjsk8ykt36,SONY 1 TB External Hard Disk Drive,"₹4,299",4.4,"18,138","7,750","2,237",564,"1,283",f4603985-aa1d-521c-ad8e-60f5a40f046e
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,057f613b-f810-5269-b7e4-345761bf56d9
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",f19885f7-7893-50e5-aff3-88fc2a2c0f23
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,0e3fc960-2f90-5e86-adc8-6abcbd9e24c8
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",bee92143-79f8-5002-b578-1e49dd1354b8
https://www.flipkart.com/sony-1-tb-external-hard-disk-drive/p/itmf4uxjsk8ykt36,SONY 1 TB External Hard Disk Drive,"₹4,299",4.4,"18,138","7,750","2,237",564,"1,283",0ee00d19-4529-58fe-b84b-f0b7fd8e2cbd
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,68665d60-aca0-54b3-a4de-513fea915daa
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",b32470ca-401c-523b-ab15-08c5c79edaf0
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,f0536a20-fbfa-51a4-a549-3942a5264a46
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",ac33be89-f50c-537a-9665-4b0b03a85fb1
https://www.flipkart.com/sony-1-tb-external-hard-disk-drive/p/itmf4uxjsk8ykt36,SONY 1 TB External Hard Disk Drive,"₹4,299",4.4,"18,138","7,750","2,237",564,"1,283",a080db30-166c-5faa-ac77-4e48d3d87f23
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,755a19dd-7389-51ab-a283-553c7af6d24e
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",6366f0a1-f1f9-5cf5-a237-f1d033c0bf2b
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,f2682712-ce59-5fa8-88e6-0abc22ddf22d
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",be3b3031-0db7-56e7-8197-f65d34e85472
https://www.flipkart.com/sony-1-tb-external-hard-disk-drive/p/itmf4uxjsk8ykt36,SONY 1 TB External Hard Disk Drive,"₹4,299",4.4,"18,138","7,750","2,237",564,"1,283",4c4ff0ad-14f0-51d4-8dfa-6ec46e270f61
https://www.flipkart.com/himalayan-natives-apple-cider-vinegar/p/itm463631d4af936,Himalayan Natives Apple Cider Vinegar,₹129,4.4,145,53,17,9,5,aaa157ee-9862-52e8-8f91-86c22600d963
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",e4d39bf3-cc15-500d-bd53-90ab87b9f9ab
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,b9a5c279-3080-5c42-9565-b3e13b6e18a8
https://www.flipkart.com/sony-1-tb-external-hard-disk-drive/p/itmf4uxjsk8ykt36,SONY 1 TB External Hard Disk Drive,"₹4,299",4.4,"18,138","7,750","2,237",564,"1,283",4032794b-94e3-5464-b943-f4a21fb33729
https://www.flipkart.com/skullcandy-ink-d-bluetooth-headset-mic/p/itm3a40d0226a404,Skullcandy Ink'd Bluetooth Headset with Mic,"₹2,799",4.1,"24,997","11,435","4,026","1,654","4,626",4b5f843a-b42c-5f9b-a9b6-5c14b7448249
https://www.flipkart.com/apple-iphone-xr-yellow-128-gb-includes-earpods-power-adapter/p/itmf9z7zufda8hj6,"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,"75,685","15,898","3,418","1,151","3,337",0aa32896-d426-50c7-898f-acebb7ec14bb
https://www.flipkart.com/micromax-x072-dual-sim/p/itme9fushgysemf3,Micromax X072 Dual Sim,₹799,3.9,"4,449","2,086","1,374",543,961,31e25fb9-53af-57e4-a460-956994c7644e
